"","id","Authors_Num","Countries_Unique_Num","FRES_Title","FLESCH_Title","numCharTitle_all","numCharTitle_onlyAlpha","numCharTitle_nonAlpha","nonAlphaCharTitle_isExist","numWordTitle","numABV_Title","binABV_Title","numSentAbstract","numABV_Abstract","binABV_Abstract","PaperAge","numLexVerb","numSylGreaThan2","numPage","Year","Cited by","FRES_Abstract","FLESCH_Abstract","isFunding","keywordsListedAlpha","numKeywords","Quartile","J_or_C","CitationMetric_1","CitationMetric_2","CitationMetric_3","CitationMetric_4_CB","CitationMetric_4a_CM2","CitationMetric_4b_CM3","CitationMetric_5_CB","CitationMetric_5a_CM2","CitationMetric_5b_CM3","Dominant_Topic","single_quote_mark","parenthesis_mark","hyphen_mark","period_mark","slash_mark","colon_mark","question_mark","presenceColon","avgPunctuation","numPreposition","numFreqLexItems_connectives","numFreqLexItems_action_markers","numFreqLexItems_closing","numTitleSubstantiveWordsWoutStopwords","numTitleSubstantiveWordsWithStopwords","numAbstractSubstantiveWordsWoutStopwords","numAbstractSubstantiveWordsWithStopwords","presenceInitialPosition_a","presenceInitialPosition_a_or_the","presenceInitialPosition_ing"
"510",40277,4,1,52.87,8.4,64,53,2,1,10,0,0,3,0,0,1,1,2,5,2019,0,25.08,14.9,0,1,5,1,1,9.49644582921323,0,0,0,0,0,0,0,0,2,0,0,3,3,0,0,0,0,0.3,7,0,0,0,7,6,38,32,0,0,0
"511",12384,3,1,61.33,7.2,57,48,0,0,10,0,0,6,0,0,14,0,2,10,2006,39,27.01,14.2,0,1,4,0,0,89.0455045803093,2.78571428571429,3.68887945411394,1.70473246549697,1.70473246549698,1.72422745321365,2.03535353535354,2.03535353535354,1.78648845757709,2,0,0,1,4,0,0,2,0,0.35,13,1,1,0,7,7,70,65,1,1,0
"512",31424,3,1,30.53,10.7,47,41,0,0,7,1,1,3,1,1,32,0,2,12,1988,133,21.06,18.5,1,1,7,1,1,97.9869027407228,4.15625,4.89783979995091,5.1954134680789,5.1954134680789,2.26644681812475,4.84895833333333,4.84895833333333,2.18133900891634,4,0,0,4,3,0,0,0,0,0.4,14,0,0,0,5,5,64,59,0,0,0
"513",27910,2,1,6.17,13.9,51,46,0,0,6,0,0,5,2,0,14,0,3,2,2006,14,24.98,14.9,0,0,8,0,0,72.5246739677979,1,2.70805020110221,0.611955244024555,0.611955244024555,1.2657758431802,0.401354401805869,0.401354401805869,1.00989802169866,5,0,1,1,5,3,0,0,0,0.6,13,1,0,0,5,5,71,63,0,0,0
"514",46723,3,1,15.64,12.3,41,37,0,0,5,1,1,4,1,1,18,2,2,15,2002,4,17.68,17.8,0,1,4,1,1,46.1239948506502,0.222222222222222,1.6094379124341,0.107700023757358,0.107700023757358,0.611703118108568,0.125,0.125,0.687208451632545,8,0,0,1,4,0,0,0,0,0.25,13,0,0,0,5,5,63,61,0,0,0
"515",21892,3,1,-14.82,17.8,83,74,0,0,10,0,0,4,1,0,8,2,5,4,2012,7,4.31,18.7,0,1,2,0,0,57.8770126308327,0.875,2.07944154167984,0.414858880887418,0.414858880887418,1.03352657533407,0.380676887474689,0.380676887474689,0.947562169756979,8,0,1,4,8,1,0,0,0,0.7,17,0,0,0,8,8,64,59,0,0,1
"516",50839,4,1,41.36,10.7,82,70,0,0,13,0,0,10,0,0,17,0,3,12,2003,37,31.41,14.5,0,1,4,1,1,88.3822459374242,2.17647058823529,3.63758615972639,1.27676209511493,1.27676209511493,1.66012500133124,0.762013729977117,0.762013729977117,1.22720796016318,1,0,0,4,11,0,1,0,1,0.8,28,0,0,0,8,8,132,109,1,1,0
"517",35684,1,1,-91.3,26.5,25,24,0,0,2,0,0,2,0,0,39,0,1,11,1981,47,0.92,18,0,1,6,2,1,91.0912517024571,1.20512820512821,3.87120101090789,2.59340320591862,2.59340320591861,2.17509836251649,3.33208955223881,3.33208955223881,2.20289531285642,3,0,0,0,2,0,0,0,0,0.1,3,0,0,0,2,2,28,26,0,0,0
"518",19886,2,1,22.07,11.9,58,52,0,0,7,0,0,3,0,0,17,0,2,6,2003,1,31.92,14.3,0,0,10,0,0,24.2924308289334,0.0588235294117647,0.693147180559945,0.0345070836517547,0.0345070836517548,0.316339163808667,0.0326612903225807,0.0326612903225806,0.328486556344064,8,0,0,0,3,0,0,0,0,0.15,8,0,1,0,6,6,40,40,0,0,0
"519",48321,6,1,-1.96,17,112,99,0,0,14,0,0,7,7,0,3,3,5,15,2017,6,7.79,19.5,1,1,4,1,1,54.5523237373831,2,1.94591014905531,0.786196769456681,0.786196769456683,1.19244037522333,0.65524625267666,0.65524625267666,1.21481394313759,12,0,1,6,7,0,0,0,0,0.7,29,0,0,0,12,12,137,124,0,0,0
"520",43430,5,3,11.92,15.8,124,108,0,0,17,0,0,11,14,0,6,3,6,29,2014,32,10.43,18.5,1,1,6,1,1,86.4726953861079,5.33333333333333,3.49650756146648,2.48429192846786,2.48429192846785,1.8739867641437,2.77545423380185,2.77545423380185,1.83523336280783,2,0,2,3,11,0,0,0,0,0.8,43,0,2,0,11,11,175,170,0,0,0
"521",6883,4,1,18.01,13.5,85,74,1,1,11,0,0,6,0,0,1,2,3,4,2019,0,26.44,16.5,1,1,5,0,1,9.49644582921323,0,0,0,0,0,0,0,0,0,1,0,2,6,0,0,0,0,0.45,15,2,0,1,9,9,97,89,0,0,1
"522",40889,4,1,-6.7,14.7,15,14,0,0,2,0,0,3,0,0,7,0,1,6,2013,13,32.9,11.9,0,1,3,1,1,71.0489001660479,1.85714285714286,2.63905732961526,0.76191413081497,0.761914130814971,1.28816453487305,0.490095846645367,0.490095846645368,1.06308315165113,5,0,0,0,3,0,0,0,0,0.15,4,0,0,0,2,2,25,22,0,0,0
"523",3233,3,1,11.58,13.9,70,62,0,0,9,1,1,4,7,1,2,0,2,0,2018,0,13.99,17.1,1,1,5,0,0,9.49644582921323,0,0,0,0,0,0,0,0,12,0,1,1,5,2,0,0,0,0.45,4,1,0,0,7,7,59,57,0,0,0
"524",19435,1,1,59.97,5.6,21,19,0,0,3,0,0,4,1,0,13,0,0,2,2007,0,32.94,14,0,0,7,0,0,9.49644582921323,0,0,0,0,0,0,0,0,14,0,0,1,5,0,0,0,0,0.3,10,0,0,0,2,2,53,51,0,0,0
"525",50672,5,2,6.17,13.9,49,44,0,0,6,1,1,10,1,1,16,1,3,15,2004,37,17.84,15.6,0,1,7,1,1,88.3822459374242,2.3125,3.63758615972639,1.24819277108434,1.24819277108434,1.61227502729121,1.12838855421687,1.12838855421687,1.47102087003862,9,1,0,3,10,0,0,0,0,0.8,27,0,0,0,5,5,122,112,0,0,0
"526",15585,3,1,22.07,11.9,57,51,0,0,7,0,0,7,0,0,10,1,1,8,2010,2,31.58,12.4,0,1,8,0,0,33.5155506632586,0.2,1.09861228866811,0.111439048385654,0.111439048385654,0.543381555702812,0.143704680290046,0.143704680290046,0.57967013953393,13,0,0,0,5,0,0,2,0,0.35,12,0,0,1,5,5,63,57,0,0,0
"527",28802,3,1,9.55,14.7,83,73,0,0,11,0,0,4,2,0,14,3,4,0,2006,0,20.42,16.7,0,1,3,0,0,9.49644582921323,0,0,0,0,0,0,0,0,12,0,0,1,5,0,0,0,0,0.3,11,1,2,0,9,9,68,62,0,0,1
"528",10324,7,1,38.99,9.6,50,44,0,0,7,0,0,10,1,0,6,0,2,0,2014,1,34.76,13.3,1,1,4,0,0,24.2924308289334,0.166666666666667,0.693147180559945,0.0776341227646206,0.0776341227646205,0.371498879707288,0.132860938883968,0.132860938883968,0.501783388886484,11,1,0,1,11,0,0,0,0,0.65,25,1,0,0,6,6,120,107,0,0,0
"529",2798,1,1,20.04,12.7,76,66,2,1,9,0,0,7,0,0,9,3,2,4,2011,3,44.03,11.8,0,1,4,0,0,40.5371368868822,0.333333333333333,1.38629436111989,0.175349913981692,0.175349913981692,0.709632185430575,0.12685943506602,0.12685943506602,0.582676810435422,5,0,0,1,7,0,0,0,0,0.4,23,0,0,0,9,9,76,71,0,0,0
"530",37733,2,1,28.5,11.5,68,59,1,1,9,0,0,6,0,0,11,2,3,17,2009,102,27.32,14,0,1,5,3,1,96.9290471837161,9.27272727272727,4.63472898822964,4.47119837006853,4.47119837006854,2.10123894462501,3.06256742179072,3.06256742179072,1.70132495735088,5,0,0,7,6,0,0,1,0,0.7,17,1,0,0,8,8,70,64,1,1,0
"531",45082,3,1,17,13.9,81,70,0,0,12,0,0,3,0,0,25,0,5,12,1995,58,7.53,21.7,0,1,6,1,1,93.1342002649303,2.32,4.07753744390572,1.875881959108,1.875881959108,1.69527690836033,1.1214501510574,1.1214501510574,1.52861909640526,14,4,0,0,4,0,0,0,0,0.4,19,0,0,0,7,7,66,63,1,1,0
"532",13808,2,1,52.87,8.4,67,58,0,0,10,0,0,6,3,0,9,3,3,0,2011,1,38.45,13.9,0,0,15,0,0,24.2924308289334,0.111111111111111,0.693147180559945,0.0584499713272306,0.0584499713272306,0.354816092715288,0.0456993918331885,0.0456993918331886,0.353636954848049,14,0,0,2,6,0,0,0,0,0.4,17,1,0,0,8,8,85,75,0,0,1
"533",4606,1,1,-15.84,18.2,93,81,2,1,11,0,0,3,0,0,20,3,6,4,2000,6,17.03,15.9,0,0,13,0,0,54.5523237373831,0.3,1.94591014905531,0.179043824701195,0.179043824701196,0.788934905942115,0.414893617021277,0.414893617021277,0.801736278248846,0,4,0,2,3,0,0,0,0,0.45,4,0,0,0,8,7,43,41,0,0,0
"534",5660,5,1,9.55,14.7,87,76,1,1,11,0,0,5,7,0,35,1,4,7,1985,6,32.77,16.1,0,0,8,0,0,54.5523237373831,0.171428571428572,1.94591014905531,0.202504776056039,0.202504776056039,0.882488775867373,0.18,0.18,0.781690112581377,13,1,0,3,5,0,0,0,0,0.45,18,0,0,0,8,8,90,80,0,0,0
"535",11985,4,1,-5.35,16.2,66,58,0,0,9,0,0,7,2,0,8,2,5,11,2012,47,9.59,16.7,0,1,5,0,0,91.0912517024571,5.875,3.87120101090789,2.78548105738695,2.78548105738695,1.92406905557984,3.65069767441861,3.65069767441861,2.06255297559086,7,0,0,0,7,0,0,0,0,0.35,12,0,1,0,7,7,90,86,0,0,1
"536",10557,3,1,11.58,13.9,66,57,1,1,9,0,0,4,0,0,7,1,3,4,2013,0,26.81,14.2,0,1,4,0,0,9.49644582921323,0,0,0,0,0,0,0,0,4,0,0,6,5,0,0,0,0,0.55,11,0,0,0,8,8,48,46,0,0,0
"537",5354,2,1,81.29,3.7,41,34,1,1,7,2,1,5,5,1,30,0,1,12,1990,5,35.47,13,0,0,5,0,0,50.686579973507,0.166666666666667,1.79175946922805,0.20493098725108,0.20493098725108,0.84708177322301,0.5,0.5,1.13931694087338,2,0,0,0,6,0,0,0,0,0.3,14,0,1,0,6,6,55,51,0,0,0
"538",10319,6,2,53.88,8,58,50,0,0,9,0,0,13,0,0,6,1,2,0,2014,2,43.22,12.1,0,1,3,0,0,33.5155506632586,0.333333333333333,1.09861228866811,0.155268245529241,0.155268245529241,0.588811793395971,0.267857142857143,0.267857142857143,0.76104313005612,4,1,0,5,16,0,0,0,0,1.1,30,1,0,0,6,6,150,135,0,0,0
"539",50050,2,1,31.55,10.4,47,40,2,1,6,1,1,8,5,1,11,0,2,13,2009,13,39.43,11.5,0,1,3,1,1,71.0489001660479,1.18181818181818,2.63905732961526,0.569858615793048,0.569858615793049,1.19646478837673,0.999164578111947,0.999164578111946,1.42947242573129,12,0,0,1,8,0,0,0,0,0.45,11,0,1,0,6,6,77,73,0,0,0
"540",42284,1,1,100.24,0.5,21,17,0,0,5,0,0,11,4,0,22,0,0,7,1998,2,35.81,14.9,0,0,7,1,1,33.5155506632586,0.0909090909090909,1.09861228866811,0.0647189349112426,0.0647189349112428,0.439964350144861,0.185430463576159,0.185430463576159,0.593408760271024,11,5,0,3,11,1,1,0,1,1.15,21,1,0,0,2,2,162,147,1,1,0
"541",33866,2,1,51.85,8.8,75,62,3,1,11,0,0,10,4,0,13,2,2,25,2007,1,26.71,14.3,0,1,4,2,1,24.2924308289334,0.0769230769230769,0.693147180559945,0.0528251489623998,0.0528251489623998,0.365343041177411,0.0879183210436755,0.0879183210436755,0.449864929477427,12,1,0,3,15,10,2,0,1,1.7,25,0,0,0,8,8,127,118,0,1,0
"542",30265,4,1,44.41,9.6,67,57,1,1,10,0,0,9,8,0,19,1,1,27,2001,47,33.24,13.8,1,1,7,1,1,91.0912517024571,2.47368421052632,3.87120101090789,1.2592,1.2592,1.46880572838374,1.56405990016639,1.56405990016639,1.67934870895295,6,4,1,8,9,0,0,0,0,1.1,23,2,1,0,10,10,128,119,0,0,0
"543",38037,3,1,3.12,15.1,75,66,1,1,9,0,0,9,0,0,2,2,4,18,2018,1,42.41,12.4,0,1,4,4,1,24.2924308289334,0.5,0.693147180559945,0.267571211865835,0.267571211865835,0.626048599743461,0.203342618384401,0.203342618384401,0.546414890581727,5,0,0,5,9,0,1,0,1,0.75,17,1,0,0,8,8,113,101,0,0,1
"544",11958,5,2,-0.95,16.6,100,87,1,1,13,0,0,11,3,0,8,0,6,11,2012,49,27.01,14.2,0,0,15,0,0,91.5184984794492,6.125,3.91202300542815,2.90401216621192,2.90401216621192,1.94435845316529,1.91341256366723,1.91341256366723,1.51223757192522,5,0,0,3,11,0,1,0,1,0.75,16,0,1,0,9,9,136,125,0,0,0
"545",17957,2,1,-3.32,15.5,61,53,2,1,7,2,1,6,8,1,16,3,3,7,2004,0,30.2,15,0,0,17,0,0,9.49644582921323,0,0,0,0,0,0,0,0,13,0,0,13,6,0,0,0,0,0.95,26,1,0,0,8,8,99,91,0,0,0
"546",1735,2,1,4.14,14.7,64,56,1,1,8,0,0,7,0,0,11,1,3,11,2009,3,32.63,14.1,0,1,5,0,0,40.5371368868822,0.272727272727273,1.38629436111989,0.13150583441378,0.13150583441378,0.628501840711043,0.130248091603053,0.130248091603053,0.582928142021395,6,1,0,0,7,0,0,0,0,0.4,17,1,0,0,7,7,89,77,0,0,1
"547",27942,4,2,56.25,9.1,99,84,1,1,15,1,1,6,2,1,14,2,3,10,2006,12,20.21,16.8,0,0,9,0,0,69.4220041418683,0.857142857142857,2.56494935746154,0.524533066306761,0.524533066306762,1.19888875558288,0.284010840108401,0.284010840108401,0.955920093618316,1,0,0,0,6,0,0,0,0,0.4,18,0,0,0,12,12,100,97,1,1,0
"548",19837,2,1,55.91,7.2,37,31,0,0,7,2,1,7,14,1,17,1,1,5,2003,0,22.45,15.9,0,1,5,0,0,9.49644582921323,0,0,0,0,0,0,0,0,7,0,2,4,7,0,0,0,0,0.65,19,1,1,0,6,6,113,107,0,0,0
"549",25978,3,1,-22.27,18.6,74,66,0,0,9,0,0,8,10,0,11,1,3,4,2009,93,23.97,15.3,0,0,15,0,0,96.4962032873748,8.45454545454546,4.54329478227,4.07668086682719,4.0766808668272,2.05978557919174,3.83565989847716,3.83565989847716,2.06677105730121,0,0,0,1,8,1,0,0,0,0.6,19,0,0,0,7,7,109,102,0,0,1
"550",35850,1,1,38.99,9.6,48,42,0,0,7,0,0,7,0,0,40,0,1,11,1980,1,14.19,17,0,1,1,2,1,24.2924308289334,0.025,0.693147180559945,0.0489559164733179,0.0489559164733179,0.398832834261325,0.0883435582822086,0.0883435582822086,0.43031818215798,3,0,0,0,7,1,2,2,1,0.6,20,0,0,0,5,5,104,93,0,0,0
"551",7252,4,1,-3.32,15.5,71,63,2,1,7,0,0,2,0,0,3,1,3,3,2017,80,4.82,18.6,0,1,4,0,1,95.6295826414672,26.6666666666667,4.39444915467244,10.4826235927558,10.4826235927558,2.6928882617943,9.36559843034663,9.36559843034664,2.66054015915528,2,0,0,2,2,0,0,0,0,0.2,8,0,0,0,7,7,33,32,0,0,0
"552",3954,1,1,62.34,6.8,59,51,0,0,9,0,0,6,2,0,2,0,1,4,2018,0,35.98,12.8,0,1,4,0,0,9.49644582921323,0,0,0,0,0,0,0,0,4,1,0,4,6,0,0,0,0,0.55,13,0,0,0,7,7,72,66,1,1,0
"553",49885,4,2,53.88,8,55,46,1,1,9,1,1,8,3,1,10,1,1,7,2010,197,44.34,11.6,1,1,6,1,1,98.952405828467,19.7,5.28826703069454,10.9767462659869,10.976746265987,2.61561498606064,7.65571975916803,7.65571975916803,2.3106466751497,5,0,0,0,8,0,0,0,0,0.4,17,0,1,1,7,6,83,73,0,0,0
"554",17200,3,1,44.41,9.6,63,54,0,0,10,0,0,7,0,0,12,2,1,6,2008,61,41.7,12.7,0,1,4,0,0,93.5614470419224,5.08333333333333,4.12713438504509,3.09188695721204,3.09188695721204,2.03610655379367,2.06995260663507,2.06995260663507,1.70031769963245,10,0,0,0,7,0,0,0,0,0.45,20,1,1,0,8,8,90,78,0,0,1
"555",10453,2,1,12.94,15.4,121,106,0,0,16,1,1,3,4,1,7,2,5,4,2013,4,15.95,18.4,0,1,5,0,0,46.1239948506502,0.571428571428571,1.6094379124341,0.234435117173837,0.234435117173837,0.785591436992381,0.158819037923136,0.158819037923136,0.694130763044317,0,0,0,1,4,0,0,0,0,0.25,8,0,0,0,11,11,55,53,0,0,0
"556",30583,3,1,63.36,6.4,54,46,1,1,8,0,0,6,0,0,24,0,0,12,1996,140,32.53,14.1,0,1,7,1,1,98.1389578163772,5.83333333333333,4.94875989037817,4.38329451275662,4.38329451275663,2.24288903308256,9.16015625,9.16015625,2.83767054490106,3,0,0,3,6,0,0,0,0,0.45,18,0,0,0,6,6,76,68,1,1,0
"557",9312,3,1,15.64,12.3,38,34,0,0,5,0,0,6,0,0,5,0,1,6,2015,0,-1.32,18.8,0,1,3,0,0,9.49644582921323,0,0,0,0,0,0,0,0,8,0,1,5,6,0,0,0,0,0.6,15,0,0,0,4,4,91,83,0,0,0
"558",37884,2,1,-1.29,14.7,42,38,0,0,5,0,0,10,0,0,27,0,2,20,1993,181,31.17,12.6,0,1,4,3,1,98.7891565141141,6.7037037037037,5.2040066870768,6.8519079345851,6.85190793458512,2.28715806932454,2.77040816326531,2.77040816326531,1.3981648259393,0,0,0,0,10,0,0,2,0,0.6,21,0,0,0,4,4,91,81,0,0,0
"559",14030,1,1,96.18,2.1,49,41,0,0,9,0,0,5,1,0,9,0,1,2,2011,6,35.07,13.1,0,1,4,0,0,54.5523237373831,0.666666666666667,1.94591014905531,0.350699827963384,0.350699827963383,0.99609470430951,0.295160326628162,0.295160326628162,1.22017827504787,12,0,0,0,5,0,1,0,1,0.3,11,0,0,0,5,5,57,54,0,0,0
"560",8162,5,2,32.9,11.9,87,74,1,1,13,0,0,6,0,0,4,1,3,12,2016,40,21.94,16.1,0,1,3,0,0,89.3309576671206,10,3.71357206670431,3.81285017827258,3.81285017827258,2.09485983863037,2.6956025128498,2.6956025128498,1.75600520567484,5,0,1,1,6,0,0,0,0,0.4,13,1,0,0,9,8,89,81,0,1,0
"561",6431,3,1,-53.06,22.2,57,52,0,0,6,0,0,5,0,0,1,1,3,5,2019,3,24.58,15.1,0,1,5,0,1,40.5371368868822,3,1.38629436111989,2.83600120809423,2.83600120809423,3.16347006051915,3.13375796178344,3.13375796178344,3.54095385434171,0,0,0,0,6,0,0,0,0,0.3,13,0,0,0,6,6,70,64,0,0,0
"562",13403,5,2,1.09,15.8,81,69,2,1,11,0,0,7,3,0,9,2,4,5,2011,1,23.36,15.6,0,1,4,0,0,24.2924308289334,0.111111111111111,0.693147180559945,0.0584499713272306,0.0584499713272306,0.354816092715288,0.0948991696322657,0.0948991696322657,0.435917853121206,15,0,1,4,7,0,0,0,0,0.6,20,0,1,0,9,8,101,89,1,1,0
"563",2384,4,3,34.93,11.1,66,55,1,1,11,0,0,10,3,0,4,2,3,11,2016,30,28.67,15.6,0,1,4,0,0,85.5799548499039,7.5,3.43398720448515,2.85963763370443,2.85963763370443,1.93714347044589,2.02170188463735,2.02170188463735,1.62380029227446,5,0,1,1,11,2,1,0,1,0.8,30,1,0,0,8,8,156,136,0,0,0
"564",50456,4,1,-29.37,21.3,142,124,3,1,16,1,1,9,0,1,14,3,7,11,2006,11,23.43,13.5,0,1,5,1,1,67.6365230694603,0.785714285714286,2.484906649788,0.480821977447864,0.480821977447865,1.16147581332846,0.315349887133183,0.315349887133183,0.926682344627635,5,0,0,1,9,0,0,0,0,0.5,14,0,0,0,15,15,85,73,0,0,0
"565",27202,2,1,-63.55,24.1,85,77,1,1,8,0,0,11,13,0,3,1,5,5,2017,3,22.85,15.8,0,0,17,0,0,40.5371368868822,1,1.38629436111989,0.393098384728341,0.393098384728341,0.849511663704673,0.460567823343849,0.460567823343849,0.872094245814001,6,2,0,4,11,2,0,0,0,0.95,26,0,0,0,8,8,170,156,0,0,1
"566",34028,2,1,68.77,6.4,72,61,1,1,11,0,0,11,0,0,16,0,2,34,2004,34,36.39,12.6,0,1,6,2,1,87.2964047836713,2.125,3.55534806148941,1.14698795180723,1.14698795180723,1.57582491277643,1.28712871287129,1.28712871287129,1.6031650732348,2,0,0,5,11,0,0,0,0,0.8,27,1,0,0,8,8,115,100,0,0,0
"567",1162,5,1,33.58,9.6,38,32,3,1,4,1,1,11,8,1,14,1,1,15,2006,5,24.54,13,0,0,11,0,0,50.686579973507,0.357142857142857,1.79175946922805,0.218555444294484,0.218555444294484,0.837490328656078,0.206112295664535,0.206112295664535,0.822148649079552,8,1,0,6,11,0,0,0,0,0.9,11,0,1,2,5,4,87,81,0,0,0
"568",50465,2,2,-24.3,19.4,98,87,1,1,11,0,0,9,2,0,14,0,6,13,2006,5,29.79,15.2,0,1,4,1,1,50.686579973507,0.357142857142857,1.79175946922805,0.218555444294484,0.218555444294484,0.837490328656078,0.194963444354184,0.194963444354184,0.72867129667601,0,1,1,6,9,0,0,0,0,0.85,35,0,0,0,10,10,135,115,0,0,0
"569",8115,7,1,-3.32,15.5,54,48,0,0,7,0,0,7,6,0,4,1,3,11,2016,24,11.96,17.9,0,0,12,0,0,82.2076904419859,6,3.2188758248682,2.28771010696354,2.28771010696354,1.81579718124035,1.61736150770988,1.61736150770988,1.52208240566226,5,1,1,4,7,0,1,0,1,0.7,20,1,0,0,5,5,109,97,0,0,0
"570",37873,1,1,-75.4,24.5,33,31,0,0,3,0,0,10,8,0,26,0,2,35,1994,5,36.12,14.8,0,1,3,3,1,50.686579973507,0.192307692307692,1.79175946922805,0.137761450494756,0.137761450494756,0.804380910228843,0.302690582959641,0.302690582959641,0.90513003221115,3,3,3,0,11,1,1,2,1,1.05,37,0,0,0,2,2,151,141,0,0,0
"571",24631,3,1,-75.4,24.5,34,32,0,0,3,0,0,4,2,0,17,0,3,10,2003,9,6.54,17.9,1,1,3,0,0,63.328606876994,0.529411764705882,2.30258509299405,0.310563752865793,0.310563752865793,1.05085595576919,0.520047169811321,0.520047169811321,1.09598319294948,4,0,1,0,4,0,0,0,0,0.25,14,0,0,0,3,3,59,58,0,0,0
"572",29791,2,1,-4.33,15.9,65,57,1,1,8,1,1,8,5,1,12,1,2,18,2008,125,17.03,15.9,1,1,3,1,1,97.7518237280546,10.4166666666667,4.83628190695148,6.33583392871319,6.33583392871319,2.3859618728238,8.84520884520884,8.84520884520884,2.78226163718479,13,0,0,6,8,0,1,1,1,0.8,21,1,1,0,6,6,103,98,0,0,0
"573",35437,3,1,33.58,9.6,31,28,0,0,4,0,0,1,0,0,36,1,1,11,1984,1,30.2,15,0,1,7,2,1,24.2924308289334,0.0277777777777778,0.693147180559945,0.0309372156505914,0.0309372156505915,0.344753231391982,0.0314632297194845,0.0314632297194845,0.434709337446243,3,0,0,0,1,0,0,0,0,0.05,3,0,0,0,3,3,14,14,0,0,1
"574",31267,3,3,69.79,6,59,50,0,0,10,0,0,5,0,0,31,0,1,3,1989,9,33.38,15.9,0,0,5,1,1,63.328606876994,0.290322580645161,2.30258509299405,0.604,0.604000000000001,1.40477116944483,0.728323699421965,0.728323699421965,1.26372283345067,13,2,0,3,5,0,0,0,0,0.5,15,0,0,0,7,7,83,73,0,1,0
"575",49964,4,2,10.91,16.2,137,117,3,1,18,0,0,12,6,0,11,0,5,13,2009,42,25.08,14.9,1,1,6,1,1,89.8720125375473,3.81818181818182,3.76120011569356,1.84108168179292,1.84108168179293,1.70520869325786,3.2280701754386,3.22807017543859,2.03729255621177,12,0,0,2,18,0,0,0,0,1,25,1,0,0,15,15,148,136,0,0,0
"576",14941,3,1,-6.36,16.6,84,75,0,0,10,0,0,4,0,0,10,2,6,6,2010,9,15.51,16.5,0,1,5,0,0,63.328606876994,0.9,2.30258509299405,0.501475717735444,0.501475717735445,1.13887518178598,0.517880364109233,0.517880364109233,1.10248116423093,9,0,0,2,4,0,0,0,0,0.3,6,0,0,0,7,7,56,50,0,0,1
"577",5851,2,1,-52.05,21.8,39,35,0,0,5,0,0,3,1,0,44,0,3,7,1976,3,13.28,17.4,1,1,5,0,0,40.5371368868822,0.0681818181818182,1.38629436111989,0.0608412618928393,0.0608412618928392,0.622625962698636,0.214285714285714,0.214285714285714,0.568005612678231,7,0,0,0,3,0,1,0,1,0.2,10,0,0,0,3,3,41,35,0,0,0
"578",1465,4,1,80.28,4.1,44,34,3,1,8,1,1,5,8,1,5,2,0,4,2015,7,29.93,17.2,0,1,3,0,0,57.8770126308327,1.4,2.07944154167984,0.592201066260472,0.592201066260473,1.15125193031735,0.469,0.469,0.995675293114346,5,0,0,3,5,0,0,0,0,0.4,21,0,0,0,5,5,105,97,0,0,0
"579",48229,4,1,-23.28,19,86,76,1,1,10,0,0,10,0,0,2,0,4,18,2018,0,8.88,17,0,1,3,1,1,9.49644582921323,0,0,0,0,0,0,0,0,12,0,0,11,10,0,0,0,0,1.05,30,0,0,0,8,8,138,135,0,0,0
"580",32832,4,1,-14.82,17.8,84,74,1,1,10,0,0,15,0,0,24,2,3,40,1996,58,26.81,14.2,0,1,4,2,1,93.1342002649303,2.41666666666667,4.07753744390572,1.81593629814203,1.81593629814203,1.84803147000546,3.10613437195716,3.10613437195716,2.18314222189108,15,0,1,5,15,1,0,0,0,1.1,30,0,0,1,7,7,173,156,1,1,0
"581",26153,4,1,83.83,2.7,47,38,1,1,9,0,0,5,1,0,9,2,1,10,2011,15,22.89,17.8,0,1,3,0,0,73.8278699229463,1.66666666666667,2.77258872223978,0.87674956990846,0.876749569908459,1.41926437086115,0.589659178931061,0.589659178931061,1.0525917586452,1,0,0,8,7,1,0,0,0,0.8,13,0,0,0,6,4,99,94,0,0,0
"582",28912,2,1,34.59,9.2,22,20,0,0,3,0,0,6,0,0,18,0,1,4,2002,17,15.61,16.5,0,0,9,0,0,76.1338830948339,0.944444444444444,2.89037175789616,0.457725100968772,0.457725100968771,1.09855086868436,0.32356495468278,0.323564954682779,0.9657594812388,14,0,0,1,6,0,0,0,0,0.35,16,0,0,0,2,2,80,77,0,1,0
"583",33340,4,1,-0.95,16.6,108,94,2,1,13,0,0,13,3,0,5,1,5,42,2015,18,27.42,14,0,1,6,2,1,77.1852086792664,3.6,2.94443897916644,1.52280274181264,1.52280274181265,1.6301449165667,1.76909413854352,1.76909413854352,1.56670350557296,8,0,0,10,13,0,0,0,0,1.15,30,0,0,0,9,8,157,140,0,0,0
"584",22922,3,1,2.11,15.5,73,64,0,0,10,0,0,8,1,0,9,0,4,10,2011,9,12.94,15.4,0,1,3,0,0,63.328606876994,1,2.30258509299405,0.526049741945076,0.526049741945075,1.17867354690907,0.82004555808656,0.82004555808656,1.23694387980325,13,0,0,0,11,0,0,0,0,0.55,13,1,1,0,7,7,82,73,0,0,0
"585",316,3,1,18.01,13.5,84,70,4,1,11,0,0,8,5,0,5,0,3,10,2015,7,18.55,15.3,0,1,6,0,0,57.8770126308327,1.4,2.07944154167984,0.592201066260472,0.592201066260473,1.15125193031735,0.916451335055986,0.916451335055986,1.20937207131277,9,0,1,5,8,0,0,0,0,0.7,20,0,2,0,8,9,108,101,0,0,0
